guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Unused,Unused,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Arabic,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,LatinAmericanSpanish
87ede6db-510e-4c1a-84f3-92e75638da31,3206314504,Item_IT_EXP_360,"ヒラバミの上質な飛膜。
柔軟性と強度に優れ、激しい吹雪の
中でも的確に気流をとらえる。","High-quality Hirabami webbing.
Can manipulate air currents even
in the fiercest blizzards.","Palmure de Hirabami de qualité.
Manipule les courants aériens
même au cœur du blizzard.","Una membrana di Hirabami di alta
qualità, in grado di sfruttare
le correnti d'aria.","Hochwertiges Hirabami-Gewebe.
Kann selbst in schweren Schnee-
stürmen Luftströme manipulieren.","Membrana de calidad de Hirabami.
Manipula las corrientes de aire,
incluso en las peores ventiscas.","Качественная паутина хирабами.
Может направлять потоки воздуха
даже в самую суровую метель.","Wysokiej jakości błona Hirabami.
Potrafi zawładnąć powietrzem
nawet w najcięższych zamieciach.",,,"Membrana superior de Hirabami.
Manipula correntes de ar mesmo
nas nevascas mais intensas.","히라바미의 질 좋은 비막.
유연성과 강도가 좋고, 눈보라
속에서도 기류를 잘 감지한다.","風鋏龍的優質飛膜。柔軟度和強度
出眾，即便在劇烈的暴風雪中也能
準確掌握氣流。","风铗龙的优质飞膜。柔软性和强度
都很出众，即使在猛烈的暴风雪中
也能准确地捕捉气流。",,,,,,,,"نسيج (هيرابامي) عالي الجودة.
يمكنه التلاعب بتيارات الهواء
حتى في أعتى العواصف الثلجية.",,,,,,,,,,,"Membrana de élite de Hirabami.
Manipula las corrientes de aire
durante las peores ventiscas."
937e25c1-fb2b-4d6c-aadd-8b7d517dd59c,3149109054,Item_IT_361,風鋏竜の上尾爪,Hirabami Tail Claw+,Griffe caudale Hirabami +,Hirabami: artiglio coda+,Hirabami-Schwanzklaue+,Garra cola de Hirabami+,Хвост. коготь хирабами+,Pazur ogonowy Hirabami+,,,Caudagarra de Hirabami+,풍협룡의 꼬리발톱+,風鋏龍的上尾爪,风铗龙的上等尾爪,,,,,,,,مخلب ذيل هيرابامي+,,,,,,,,,,,Garra de cola de Hirabami+
28a97fec-a5e4-41b4-86eb-98e9710cd9cd,2223232209,Item_IT_EXP_361,"ヒラバミの尾に生える上質な爪。
鎌のように湾曲した爪を獲物の体に
食い込ませ、逃げる術を奪う。","A high-quality claw from the
tail of a Hirabami. No prey can
escape its scythe-like bite.","Griffe de qualité tirée de la
queue d'un Hirabami. Rien
n'échappe à sa morsure funeste.","Un artiglio di ottima qualità
dalla coda di un Hirabami.
Nessuna preda riesce a sfuggirgli.","Hochwertige Klaue vom Schwanz
eines Hirabami. Keine Beute kann
ihren Sensenschwüngen entgehen.","Garra de gran calidad de la cola
de un Hirabami. Ninguna presa
escapa de su hoz.","Качественный коготь с хвоста
хирабами. Если вопьётся в тело,
добыча уже не вырвется.","Wysokiej jakości pazur z ogona
Hirabami. Żadna ofiara nie
ucieknie przed jego ukąszeniem.",,,"Garra excelente da cauda de um
Hirabami. Nenhuma presa pode
escapar de seu corte de foice.","히라바미의 꼬리에 자라는
질 좋은 발톱. 낫처럼 휜 발톱을
사냥감에 박아 넣어 제압한다.","長在風鋏龍尾巴上的優質爪子。
如鐮刀般彎曲的爪子能深深刺穿
獵物的身體，使其無法脫逃。","风铗龙尾巴上的优质爪子。一旦被
它那镰刀般的勾爪刺入身体，猎物
就再无脱身之法。",,,,,,,,"مخلب عالي الجودة من ذيل (هيرابامي).
لا يمكن لأي فريسة الهرب
من لدغته الشبيهة بالمنجل.",,,,,,,,,,,"Una garra de alta calidad de la
cola de un Hirabami. Ninguna
presa puede escapar de su hoz."
6c3c6486-3645-4693-a3d8-f04ca4323805,1990942567,Item_IT_362,風鋏竜の狩猟証Ｓ,Hirabami Certificate S,Certificat Hirabami S,Hirabami: certificato S,Hirabami-Zertifikat S,Certificado Hirabami S,Сертификат S: хирабами,Certyfikat Hirabami S,,,Certificado de Hirabami S,풍협룡 사냥증 S,風鋏龍狩獵證S,风铗龙狩猎证 S,,,,,,,,شهادة هيرابامي S,,,,,,,,,,,Certificado de Hirabami S
f0701ef4-ab8b-4b33-a6fd-e15f6ffc303b,3441144647,Item_IT_EXP_362,"ヒラバミのクエストに成功した者に
与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to
those who have hunted a Hirabami.
Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé un Hirabami.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato un Hirabami.
Usato per creare equipaggiamento.","Gildenzertifikat für das Erjagen
eines Hirabami.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Hirabami.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел хирабами. Нужен
для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Hirabami.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido
a quem caçou um Hirabami.
Usado para fazer equipamento.","히라바미 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成風鋏龍
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成风
铗龙任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (هيرابامي).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
quienes cazaron un Hirabami.
Se usa para fabricar equipo."
dad9b8c2-fbb4-4da5-ab82-c6e1b5949768,1610509393,Item_IT_363,赫猿獣の鱗,Ajarakan Scale,Écaille Ajarakan,Ajarakan: scaglia,Ajarakan-Schuppe,Escama de Ajarakan,Чешуя ажаракана,Łuska Ajarakana,,,Escama de Ajarakan,혁원수의 비늘,赫猿獸的鱗,赫猿兽的鳞,,,,,,,,قشرة أجاراكان,,,,,,,,,,,Escama de Ajarakan
a4fc97a8-3bcd-4e04-98c1-53cb77281e97,4272997774,Item_IT_EXP_363,"アジャラカンの鱗。
幾度となく岩盤に擦り付けても
欠けることのない強度を備える。","A scale from an Ajarakan. 
Extremely resistant, not even the
hardest of stone will scratch it.","Écaille d'Ajarakan. Aucune
pierre ne peut l'érafler tant
elle est résistante.","Una scaglia di Ajarakan
tanto resistente che nemmeno la
pietra riesce a scalfirla.","Schuppe eines Ajarakan. Extrem
widerstandsfähig gegen Kratzer
selbst durch den härtesten Stein.","Escama de un Ajarakan. Tan
resistente que ni la piedra más
dura le haría un rasguño.","Прочная чешуя ажаракана.
Её не поцарапать даже
самым твёрдым камнем.","Łuska Ajarakana. Wyjątkowo
odporna, nawet najtwardszy
kamień jej nie porysuje.",,,"Escama de Ajarakan. Extremamente
resistente, nem mesmo a pedra
mais dura pode riscá-la.","아자라칸의 비늘.
암반에 몇 번이고 문질러도
깨지지 않는 강도를 지녔다.","赫猿獸的鱗片。具有極高的強度，
即使摩擦岩盤多少次都不會缺損。","赫猿兽的鳞片。有着无论和岩石如
何摩擦也分毫无损的强度。",,,,,,,,"قشرة من (أجاراكان). تتمتع
بمقاومة شديدة، حتى إن أقسى الأحجار
لا يمكنه خدشها.",,,,,,,,,,,"La escama de un Ajarakan. Es
extremadamente resistente, nada
le haría un rasguño."
0aa24a86-28ae-40bb-b420-2acd7a617348,1721758469,Item_IT_364,赫猿獣の甲殻,Ajarakan Shell,Carapace Ajarakan,Ajarakan: corazza,Ajarakan-Panzer,Caparazón de Ajarakan,Щитки ажаракана,Skorupa Ajarakana,,,Casco de Ajarakan,혁원수의 갑각,赫猿獸的甲殼,赫猿兽的甲壳,,,,,,,,صدفة أجاراكان,,,,,,,,,,,Coraza de Ajarakan
eb571259-528f-4ce0-9419-a6a474c4217d,2191047753,Item_IT_EXP_364,"アジャラカンの甲殻。
発火性が非常に高く、わずかに
擦れるだけで大量の火花が散る。","The shell of an Ajarakan. Capable
of producing a shower of sparks
with the slightest scrape.","Carapace d'Ajarakan. Capable de
produire une pluie d'étincelles
au moindre contact.","La corazza di un Ajarakan, in
grado di produrre scintille al
minimo sfregamento.","Panzer eines Ajarakan. Kann
schon beim kleinsten Kratzer
einen Funkenregen sprühen.","Caparazón de un Ajarakan. Capaz
de producir una lluvia de chispas
con el más mínimo roce.","Пирофорные щитки ажаракана.
При малейшем трении из них
высекается искра.","Skorupa Ajarakana. Zdolna
wytworzyć deszcz iskier przy
najmniejszym potarciu.",,,"Casco de Ajarakan. Capaz de
produzir uma chuva de faíscas
ao menor arranhão.","아자라칸의 갑각. 발화성이
매우 높아서 약간의 마찰로도
큰 불꽃이 튄다.","赫猿獸的甲殼。非常易燃，稍微摩擦
就會噴出大量火花。","赫猿兽的甲壳。极其容易引发燃烧，
只要轻轻一擦就会释放出大量火花。",,,,,,,,"صدفة من (أجاراكان).
يمكنها إنتاج وابل من الشرر
من أدنى خدش.",,,,,,,,,,,"La coraza de un Ajarakan.
Capaz de producir una lluvia de
chispas con el más mínimo roce."
9917e25c-b27f-4017-8fd6-8314860f83d8,1033228992,Item_IT_365,赫猿獣の背甲,Ajarakan Ridge,Crête Ajarakan,Ajarakan: cresta,Ajarakan-Kamm,Cresta de Ajarakan,Гребень ажаракана,Grzbiet Ajarakana,,,Crista de Ajarakan,혁원수의 배갑,赫猿獸的背甲,赫猿兽的背甲,,,,,,,,نتوء أجاراكان,,,,,,,,,,,Cresta de Ajarakan
4aaef194-40cd-49c0-8c0b-d81822ff6bd0,1012257385,Item_IT_EXP_365,"アジャラカンの背にある甲殻。
目の覚めるような鮮やかな朱色が、
荒ぶる業火を思わせる。","The hard casing that runs along the
back of an Ajarakan. Its bright
scarlet color echoes a raging fire.","Crête recouvrant le dos d'un
Ajarakan. Sa couleur écarlate
évoque un brasier furieux.","La cresta sul dorso di un
Ajarakan. Il suo rosso intenso
ricorda un fuoco.","Der harte Kamm vom Rücken eines
Ajarakan. Die leuchtend rote
Farbe ähnelt lodernden Flammen.","Carcasa rígida que cubre la
espalda de un Ajarakan. Su color
escarlata brillante parece fuego.","Прочный гребень со спины
ажаракана. Его огненно-алый цвет
подобен бушующему пламени.","Twarda osłona biegnąca wzdłuż
grzbietu Ajarakana. Jasnoszkarłatny
kolor przypomina buchający ogień.",,,"Invólucro rígido que percorre as
costas do Ajarakan. O vermelho
brilhante lembra fogo intenso.","아자라칸의 등에 있는 갑각.
놀라울 정도로 생생한 주홍빛.
타오르는 업화가 생각난다.","赫猿獸背上的甲殼。鮮豔的紅色讓人
眼睛為之一亮，令人聯想到猛烈燃燒
的業火。","赫猿兽背部的甲壳。醒目的鲜艳红
色仿佛肆虐的业火一般。",,,,,,,,"الغلاف القاسي الذي يمتد
على طول ظهر (أجاراكان). لونه القرمزي
الزاهي يحاكي النار المستعرة.",,,,,,,,,,,"La carcasa rígida de la espalda
de Ajarakan. Su color escarlata
brillante se asemeja al fuego."
52b233f6-8099-4979-88b3-734cb2e7adc1,1016277781,Item_IT_366,赫猿獣の尻尾,Ajarakan Tail,Queue Ajarakan,Ajarakan: coda,Ajarakan-Schwanz,Cola de Ajarakan,Хвост ажаракана,Ogon Ajarakana,,,Cauda de Ajarakan,혁원수의 꼬리,赫猿獸的尾巴,赫猿兽的尾巴,,,,,,,,ذيل أجاراكان,,,,,,,,,,,Cola de Ajarakan
669b8ede-639d-4d32-a31f-f0d279259e6d,3268350504,Item_IT_EXP_366,"アジャラカンの尻尾。
不規則に並んだ突起が発火性を
高め、より激しい爆炎を生む。","The tail of an Ajarakan. Its
uneven spikes are highly
combustible.","Queue d'Ajarakan. Ses pointes
de taille inégale sont
hautement inflammables.","La coda di un Ajarakan, i cui
aculei prendono fuoco facilmente.","Schwanz eines Ajarakan. Seine
unregelmäßigen Stacheln sind
hochexplosiv.","Cola de un Ajarakan.
Sus espinas desiguales son
altamente inflamables.","Неровные шипы, которыми усеян
хвост ажаракана, легко
воспламеняются.","Ogon Ajarakana.
Nierówne kolce są bardzo
łatwopalne.",,,"Cauda de Ajarakan. Seus espinhos
irregulares são perigosos por
serem bastante inflamáveis.","아자라칸의 꼬리. 불규칙하게
늘어선 돌기가 발화성을 높이고
더 강렬한 폭염을 만든다.","赫猿獸的尾巴。不規則排列的突刺提
升易燃度，能引發更劇烈的烈火。","赫猿兽的尾巴。不规则排列的突刺
能提高引发燃烧的能力，产生更为
剧烈的熊熊火焰。",,,,,,,,"ذيل (أجاراكان). قابلية أشواكه
غير المتساوية للاشتعال
عالية جدًا.",,,,,,,,,,,"La cola de un Ajarakan. Sus
espinas desiguales son muy
inflamables."
ba435958-0dad-465a-bdec-c2a650065a0e,2437414361,Item_IT_367,赫炎結晶,Ajarakan Jewel,Joyau Ajarakan,Ajarakan: gioiello,Ajarakan-Edelstein,Joya de Ajarakan,Самоцвет ажаракана,Klejnot Ajarakana,,,Joia de Ajarakan,혁염결정,赫炎結晶,赫炎结晶,,,,,,,,حلية أجاراكان,,,,,,,,,,,Joya de Ajarakan
6b034784-5764-4a68-aa9d-55e0f165029e,2467587428,Item_IT_EXP_367,"アジャラカンの体内で生成される
結晶。小さなかけらでも、岩盤を
割るほどの強い爆発を起こす。","A rare jewel that developed in
an Ajarakan's body. Said to wield
enough force to explode bedrock.","Joyau rare aggloméré dans le corps
d'un Ajarakan. Aucune roche ne
résiste à sa force écrasante.","Raro gioiello sviluppatosi nel
corpo di un Ajarakan. Pare
faccia esplodere le rocce.","Seltenes Juwel aus dem Körper
eines Ajarakan. Soll die Kraft
haben, harten Fels zu sprengen.","Joya inusual formada dentro
de un Ajarakan. Su energía
puede hacer explotar rocas.","Редкий самоцвет, образовавшийся
в теле ажаракана. Говорят, его
взрыв может расколоть скалу.","Rzadki klejnot, który powstał
w ciele Ajarakana. Podobno
dzierży siłę zdolną wysadzić skałę.",,,"Joia rara que surge no corpo de
Ajarakans com suficiente força
para explodir o leito rochoso.","아자라칸 몸속에서 생성되는 결정.
작은 조각으로도 암반을 가를
정도로 강한 폭발을 일으킨다.","在赫猿獸體內形成的結晶。即便是小
小的碎片也能引發強大的爆炸，足以
炸破岩盤。","赫猿兽体内形成的结晶。不起眼的
一小块就能引发足以炸裂岩石的剧
烈爆炸。",,,,,,,,"حلية نادرة نمت داخل جسد (أجاراكان).
يُقال إنها تمتلك قوة كافية
لتفجير صخر الأديم.",,,,,,,,,,,"Joya rara desarrollada dentro de
un Ajarakan. Dicen que podría
explotar un lecho de rocas."
dd0b292f-9fd3-4d4f-925f-a9c4f6a6aa37,2580828897,Item_IT_368,赫猿獣の骨髄,Ajarakan Marrow,Moelle Ajarakan,Ajarakan: midollo,Ajarakan-Knochenmark,Tuétano de Ajarakan,Костный мозг ажаракана,Szpik Ajarakana,,,Tutano de Ajarakan,혁원수의 골수,赫猿獸的骨髓,赫猿兽的骨髓,,,,,,,,نخاع أجاراكان,,,,,,,,,,,Tuétano de Ajarakan
75f27293-07af-4d3a-b5c3-db63ea757231,3359731980,Item_IT_EXP_368,"アジャラカンの骨髄。
高温のあまり激しい熱気を帯びて
おり、取り扱いがとても難しい。","Bone marrow from an Ajarakan.
Almost too hot to handle.","Moelle d'Ajarakan. Presque trop
brûlante pour être manipulée.","Il midollo di un Ajarakan, così
bollente da essere quasi
impossibile da maneggiare.","Knochenmark von einem
Ajarakan. Fast schon zu
heiß zum Bearbeiten.","Tuétano de un Ajarakan.
Quema tanto que apenas
se puede manipular.","Костный мозг ажаракана. На ощупь
почти нестерпимо горячий.","Kościany szpik Ajarakana.
Niemalże zbyt gorący, żeby
cokolwiek z nim zrobić.",,,"Tutano de um Ajarakan. É quase
quente demais para manusear.","아자라칸의 골수. 고온의
강렬한 열기를 두르고 있어
다루기 매우 까다롭다.","赫猿獸的骨髓。非常高溫，散發出
劇烈的熱氣，非常難以處理。","赫猿兽的骨髓。由于极高的温度散
发出强烈的热气，处理起来极其困
难。",,,,,,,,"نخاع عظم من (أجاراكان).
ساخن إلى درجة تجعل التعامل معه
شبه مستحيل.",,,,,,,,,,,"El tuétano de un Ajarakan.
Quema tanto que se hace difícil
manipularlo."
a835a45c-67d1-425e-a422-5747a88a7c28,598585199,Item_IT_369,赫猿獣の狩猟証,Ajarakan Certificate,Certificat Ajarakan,Ajarakan: certificato,Ajarakan-Zertifikat,Certificado Ajarakan,Сертификат: ажаракан,Certyfikat Ajarakana,,,Certificado de Ajarakan,혁원수 사냥증,赫猿獸狩獵證,赫猿兽狩猎证,,,,,,,,شهادة أجاراكان,,,,,,,,,,,Certificado de Ajarakan
a04fb9c3-b238-4f54-83ae-c72c06db50da,4110100975,Item_IT_EXP_369,"アジャラカンのクエストに成功した
者に与えられる、ギルドの証明書。
装備の作成に使用する。","A Guild certificate awarded to those
who have hunted an Ajarakan.
Used to make equipment.","Certificat de la Guilde reçu pour
avoir chassé un Ajarakan.
Sert à fabriquer de l'équipement.","Un certificato della Gilda per
chi ha cacciato un Ajarakan.
Usato per creare equipaggiamento.","Gildenzertifikat für das Erjagen
eines Ajarakan.
Zur Ausrüstungsherstellung.","Certificado de gremio otorgado
al cazar a un Ajarakan.
Se usa para fabricar equipamiento.","Сертификат Гильдии, выдаваемый
тем, кто одолел ажаракана. Нужен
для создания снаряжения.","Certyfikat Gildii przyznawany tym,
którzy upolowali Ajarakana.
Używany do produkcji wyposażenia.",,,"Certificado da Guilda concedido
a quem caçou um Ajarakan.
Usado para fazer equipamento.","아자라칸 퀘스트를 성공한
자에게 주어지는 길드 증명서.
장비 제작에 사용.","公會的證書，會授予成功完成赫猿獸
任務的人。可用於製作裝備。","公会颁发的证书，授予成功完成赫
猿兽任务的人。可用于制作装备。",,,,,,,,"شهادة تمنحها الرابطة
لأولئك الذين اصطادوا (أجاراكان).
تُستخدم لصنع المعدات.",,,,,,,,,,,"Certificado de gremio otorgado a
quienes cazaron un Ajarakan.
Se usa para fabricar equipo."
